type	latitude	longitude	altitude (m)	name
W	22.454176545	-100.937541225	1890.4	P_3137
W	22.621838045	-100.969973480	1649.4	P_3138
W	22.304060889	-100.942113356	1831.0	P_3139
W	22.299863615	-100.899321754	1829.0	P_3140
W	22.041704434	-100.960387469	2305.2	P_3141
W	22.125226982	-101.007361521	1909.7	P_3142
W	22.442704290	-100.934033890	1937.1	P_3143
W	22.609006872	-100.937092424	1645.0	P_3144
W	22.582068185	-101.018629522	1700.6	P_3145
W	22.281582504	-100.939023659	1831.0	P_3146
W	22.096663115	-101.070523122	2041.7	P_3147
W	22.221832275	-100.936326616	1845.0	P_3148
W	22.064572532	-101.061709853	2329.4	P_3149
W	22.395003457	-100.998404163	1836.6	P_3150
W	22.002082049	-101.039008440	2450.8	P_3151
W	22.642006086	-100.958821371	1640.0	P_3152
W	22.040161882	-100.958781505	2209.9	P_3153
W	22.068659524	-101.129338825	2256.9	P_3154
W	22.018369645	-100.817992646	1863.0	P_3155
W	22.172980851	-101.052645034	1952.5	P_3156
W	22.533678318	-101.058317002	1776.1	P_3157
W	22.247396690	-100.934359013	1839.6	P_3158
W	22.136649183	-101.120445611	2226.1	P_3159
W	22.308218275	-100.894287803	1825.0	P_3160
W	22.425507282	-100.893210781	1862.1	P_3161
W	22.047560345	-100.913332212	1935.8	P_3162
W	22.501121137	-101.039020598	1757.9	P_3163
W	22.575863127	-101.000824920	1677.5	P_3164
W	22.284819504	-100.982919910	1847.0	P_3165
W	22.009934212	-100.973007592	2455.8	P_3166
W	22.402520432	-100.973177091	1820.0	P_3167
W	22.084510171	-101.113219960	2108.5	P_3168
W	22.326257477	-100.953282172	1828.0	P_3169
W	22.039718986	-101.128300519	2369.9	P_3170
W	22.597590132	-100.980960001	1660.0	P_3171
W	22.457509472	-101.050742322	1823.3	P_3172
W	22.198110383	-100.963463486	1858.0	P_3173
W	21.990002297	-101.043295580	2526.4	P_3174
W	22.553192178	-101.103402101	1858.3	P_3175
W	22.468318924	-100.828818196	2048.5	P_3176
W	22.005701618	-101.002855797	2410.5	P_3177
W	22.480734208	-101.042663498	1823.3	P_3178
W	22.566128867	-101.000120552	1680.0	P_3179
W	22.476530938	-100.949736963	1799.0	P_3180
W	22.558055665	-101.068335015	1761.5	P_3181
W	21.982903675	-101.038838013	2581.1	P_3182
W	22.525478211	-101.021136927	1701.6	P_3183
W	22.010401455	-100.807962786	1871.0	P_3184
W	22.564114673	-101.095125434	1845.3	P_3185
W	22.436598984	-100.832916833	1857.0	P_3186
W	22.108480712	-101.056375969	2041.4	P_3187
W	22.380026186	-100.902356169	1931.7	P_3188
W	22.607677533	-100.910700349	1639.0	P_3189
W	22.588732824	-100.991313481	1669.0	P_3190
W	22.073829565	-101.128548292	2233.6	P_3191
W	22.277003631	-100.912944340	1831.0	P_3192
W	22.144975420	-101.006660145	1878.0	P_3193
W	22.020044286	-100.961338231	2748.8	P_3194
W	22.565511452	-100.949472474	1663.0	P_3195
W	22.144069284	-101.102332695	2077.6	P_3196
W	22.430609082	-100.836176065	1837.3	P_3197
W	22.090490483	-100.952258899	2057.0	P_3198
W	22.035040135	-101.024958051	2335.7	P_3199
W	22.042537927	-101.122363938	2401.5	P_3200
W	22.061602694	-101.021223296	2385.2	P_3201
W	22.034907830	-100.810073365	1868.0	P_3202
W	22.080279947	-101.015335947	2251.6	P_3203
W	22.602597326	-101.024287215	1700.0	P_3204
W	22.623814689	-100.967043483	1647.8	P_3205
W	22.286445931	-100.975652366	1843.0	P_3206
W	22.427261695	-100.937322526	1898.6	P_3207
W	22.538912149	-101.009818199	1691.0	P_3208
W	22.420895969	-100.991080841	1875.1	P_3209
W	22.541517344	-101.052833419	1737.0	P_3210
W	22.549184297	-101.072199044	1831.2	P_3211
W	22.041856633	-101.090731250	2249.3	P_3212
W	22.357760510	-100.919757225	1825.6	P_3213
W	22.051800116	-100.955778981	2144.4	P_3214
W	22.607046941	-100.928072557	1643.6	P_3215
W	22.415820707	-100.822151754	1843.5	P_3216
W	22.150507597	-101.072520723	2075.7	P_3217
W	22.024237091	-100.815130619	1865.0	P_3218
W	22.069127139	-101.010274050	2244.1	P_3219
W	22.081760310	-101.041171982	2223.9	P_3220
W	22.603924644	-100.952377919	1649.0	P_3221
W	22.403981869	-100.820769222	1830.0	P_3222
W	22.571071586	-101.061448808	1784.6	P_3223
W	22.065051536	-100.876277278	1866.1	P_3224
W	22.118475090	-101.019944540	2013.4	P_3225
W	22.511801892	-100.962848018	1746.8	P_3226
W	22.530874415	-101.107999201	1979.2	P_3227
W	22.330702021	-100.893997448	1827.0	P_3228
W	22.612306787	-101.037385557	1720.0	P_3229
W	22.621755474	-100.932984294	1640.0	P_3230
W	22.361058073	-100.903016685	1852.1	P_3231
W	22.017629121	-100.938542470	2336.7	P_3232
W	22.597589001	-101.022489744	1701.0	P_3233
W	22.416656982	-100.984479685	1830.4	P_3234
W	22.102240565	-101.067299663	2060.8	P_3235
W	22.388063355	-100.896554339	1864.2	P_3236
W	22.003909548	-101.077958071	2525.0	P_3237
W	22.265665054	-100.980246290	1850.0	P_3238
W	22.542192298	-101.122517912	2037.9	P_3239
W	22.394449871	-100.910975678	1971.5	P_3240
W	22.622874482	-100.996748343	1667.6	P_3241
W	22.381225079	-100.942133777	1832.1	P_3242
W	22.537806996	-101.085398112	1803.1	P_3243
W	22.398132273	-100.870769396	1924.1	P_3244
W	22.475787627	-100.781750941	2130.6	P_3245
W	22.643613715	-100.947295442	1636.0	P_3246
W	22.453198850	-100.969098936	1878.5	P_3247
W	22.423923605	-101.009628298	1869.5	P_3248
W	22.523052841	-101.089874909	1917.1	P_3249
W	22.437118406	-101.000485823	1951.3	P_3250
W	22.478092641	-100.785294625	2134.1	P_3251
W	22.351306521	-100.895792379	1859.3	P_3252
W	22.181052981	-101.028087028	1906.0	P_3253
W	21.988224922	-101.043411008	2586.6	P_3254
W	22.097154711	-101.063590877	2053.5	P_3255
W	22.190505094	-101.035154806	1918.1	P_3256
W	22.658454810	-100.918356363	1625.0	P_3257
W	22.068632937	-101.122726688	2119.8	P_3258
W	22.611559184	-100.953177153	1646.0	P_3259
W	22.388441758	-100.999499515	1818.5	P_3260
W	22.082729846	-101.076185991	2079.2	P_3261
W	22.285601996	-100.948495337	1831.0	P_3262
W	22.511830682	-101.015617681	1708.3	P_3263
W	21.984481910	-101.043996924	2635.1	P_3264
W	22.438071791	-100.867124980	1835.2	P_3265
W	22.042675382	-100.807049482	1870.9	P_3266
W	22.555814155	-100.987822246	1677.0	P_3267
W	22.472849327	-100.790179948	2100.5	P_3268
W	22.088431583	-101.120474282	2120.3	P_3269
W	22.459687152	-100.860734012	1847.9	P_3270
W	22.345898149	-100.923593920	1817.0	P_3271
W	22.456606974	-100.846854491	1855.0	P_3272
W	22.526983043	-100.957204451	1729.2	P_3273
W	22.038647563	-101.138341974	2302.0	P_3274
W	22.151656705	-101.101918483	2219.4	P_3275
W	22.325604521	-100.857982810	1830.0	P_3276
W	22.509540351	-101.106867707	1952.7	P_3277
W	22.378944967	-100.952383721	1817.0	P_3278
W	22.418003292	-100.870769674	1868.0	P_3279
W	22.399972798	-100.828592657	1839.3	P_3280
W	22.030038294	-101.145107009	2336.1	P_3281
W	22.555855063	-100.993957093	1681.0	P_3282
W	22.416104049	-100.973815283	1829.0	P_3283
W	22.493941563	-101.050232116	1738.5	P_3284
W	22.040685314	-100.900503632	1905.0	P_3285
W	22.062909791	-100.944171055	2016.3	P_3286
W	22.403021914	-100.912517853	1956.5	P_3287
W	22.090826062	-101.111866465	2083.5	P_3288
W	22.047469481	-101.005447841	2409.2	P_3289
W	22.254684994	-100.938277622	1839.0	P_3290
W	22.028811847	-101.063458878	2309.9	P_3291
W	22.038652820	-100.854354484	1850.0	P_3292
W	22.520443999	-100.949805616	1731.2	P_3293
W	22.452432029	-100.805689995	2032.6	P_3294
W	22.144591707	-101.070653211	2079.9	P_3295
W	22.243511684	-100.993553226	1861.0	P_3296
W	22.011448500	-100.822997188	1859.9	P_3297
W	22.423902118	-100.917173094	1900.0	P_3298
W	22.500801730	-100.962092419	1747.4	P_3299
W	22.014757946	-100.862691517	1851.2	P_3300
W	22.053754410	-101.094306311	2219.0	P_3301
W	22.428230269	-100.846562084	1827.0	P_3302
W	22.392537723	-100.911388137	1963.2	P_3303
W	22.407461611	-100.910597062	1931.2	P_3304
W	22.602721304	-100.913327152	1640.0	P_3305
W	22.087389065	-101.083823690	2064.7	P_3306
W	22.522135246	-100.968876533	1719.5	P_3307
W	22.327989277	-100.936127966	1840.9	P_3308
W	22.184104429	-101.034740612	1916.0	P_3309
W	22.017062136	-100.869999517	1858.0	P_3310
W	22.074278538	-100.967311607	2158.6	P_3311
W	22.328631974	-100.974902180	1830.0	P_3312
W	22.564597181	-100.990676407	1677.9	P_3313
W	21.995154142	-101.023537373	2514.9	P_3314
W	22.073108852	-101.030724247	2168.2	P_3315
W	22.543509973	-101.069535257	1788.7	P_3316
W	22.594837495	-101.023416580	1706.0	P_3317
W	22.058677636	-101.010804519	2354.3	P_3318
W	22.044776256	-101.127697909	2306.4	P_3319
W	22.365856557	-100.912718922	1846.0	P_3320
W	22.366873070	-100.898980834	1857.2	P_3321
W	22.618612298	-100.947274267	1642.0	P_3322
W	22.627164815	-100.917311410	1633.7	P_3323
W	22.150112879	-100.971975168	1864.0	P_3324
W	22.492471884	-101.059711111	1806.4	P_3325
W	22.049241410	-100.894894977	1890.0	P_3326
W	22.114984641	-100.974421305	1894.0	P_3327
W	22.268869968	-100.974849201	1850.0	P_3328
W	22.113021772	-101.074341174	1969.4	P_3329
W	22.578775810	-100.945295028	1657.0	P_3330
W	22.007837713	-100.820304150	1861.0	P_3331
W	22.394690922	-100.980597150	1817.4	P_3332
W	22.057040403	-100.919589118	1942.5	P_3333
W	22.380132883	-100.910357217	1882.4	P_3334
W	22.624434541	-101.038865213	1720.0	P_3335
W	22.194536525	-101.003670493	1888.9	P_3336
W	22.282318469	-100.910642985	1831.0	P_3337
W	22.028904648	-100.978215023	2540.4	P_3338
W	22.070453251	-100.980660093	2127.3	P_3339
W	22.318743391	-100.887206008	1825.0	P_3340
W	22.013517133	-100.819982788	1862.0	P_3341
W	22.490696188	-100.969338704	1758.0	P_3342
W	22.002512078	-100.892189769	1880.6	P_3343
W	22.566188288	-100.994863478	1678.2	P_3344
W	22.478632879	-101.054255288	1742.5	P_3345
W	22.509791616	-100.946312527	1750.0	P_3346
W	22.109169439	-100.937328837	1856.9	P_3347
W	22.058436960	-101.034233037	2131.9	P_3348
W	22.451462054	-100.986898567	1849.2	P_3349
W	22.644881247	-100.910421792	1627.0	P_3350
W	22.623582702	-100.923560905	1638.7	P_3351
W	22.038894214	-101.063976273	2180.4	P_3352
W	22.041447616	-101.158402592	2283.8	P_3353
W	22.012291013	-101.046758917	2629.7	P_3354
W	22.421109626	-100.890316414	1856.8	P_3355
W	22.021434112	-100.812655410	1867.0	P_3356
W	22.372207762	-100.916742469	1854.4	P_3357
W	22.010799111	-101.001968286	2265.4	P_3358
W	22.416055875	-100.824018796	1845.6	P_3359
W	22.160130476	-101.047777690	1958.0	P_3360
W	22.471866895	-100.978305080	1827.7	P_3361
W	22.555511893	-101.071921117	1784.5	P_3362
W	22.165321411	-101.002902551	1879.2	P_3363
W	22.395497325	-100.971586375	1818.0	P_3364
W	22.516034650	-101.103504685	1952.9	P_3365
W	22.435401158	-100.839259381	1830.0	P_3366
W	22.029881381	-100.893103496	1887.0	P_3367
W	22.093667363	-101.002289220	2224.9	P_3368
W	22.535380564	-101.125550027	2200.2	P_3369
W	22.444643850	-100.896505355	1860.0	P_3370
W	22.090591338	-101.051322055	2143.9	P_3371
W	22.094747552	-101.069546748	2063.5	P_3372
W	22.218324262	-100.958806341	1850.0	P_3373
W	22.025315760	-101.141733516	2335.0	P_3374
W	22.205989123	-100.969413902	1860.4	P_3375
W	22.099888919	-101.064181366	2033.7	P_3376
W	22.544104144	-101.109247501	2041.8	P_3377
W	22.376220681	-100.864066943	1827.0	P_3378
W	22.006803023	-100.808423627	1869.2	P_3379
W	22.438459240	-101.005383834	1946.3	P_3380
W	22.471646608	-100.936422675	1912.2	P_3381
W	22.278446600	-100.906477915	1831.0	P_3382
W	22.423117492	-100.941519243	1903.9	P_3383
W	22.011120201	-101.095877270	2387.5	P_3384
W	22.492609282	-101.021000172	1751.1	P_3385
W	22.142500502	-101.009809804	1881.5	P_3386
W	22.476183220	-100.996716792	1832.5	P_3387
W	22.031291345	-101.013510717	2242.4	P_3388
W	22.071093381	-101.002185367	2283.7	P_3389
W	22.056278160	-100.876319228	1869.0	P_3390
W	22.042231703	-100.970735109	2393.9	P_3391
W	22.498297511	-100.984041510	1762.4	P_3392
W	22.122941871	-101.072850970	1965.3	P_3393
W	22.147405809	-101.097754480	2181.7	P_3394
W	22.253843471	-100.923227293	1834.7	P_3395
W	22.381014863	-100.889034261	1840.0	P_3396
W	22.016498620	-100.889539956	1883.8	P_3397
W	22.144774354	-100.990802216	1868.9	P_3398
W	22.076673677	-100.957411419	2062.8	P_3399
W	22.535224785	-100.984475284	1687.0	P_3400
W	22.565033004	-100.945571410	1661.0	P_3401
W	22.081388775	-100.993884879	2358.8	P_3402
W	22.609900541	-101.006094256	1678.0	P_3403
W	22.289689527	-100.956107508	1833.0	P_3404
W	22.135127111	-100.967499861	1870.0	P_3405
W	22.186628755	-101.041783618	1927.0	P_3406
W	21.999477926	-100.992098645	2355.4	P_3407
W	22.293519362	-100.932428013	1830.0	P_3408
W	22.016022009	-101.082057574	2423.8	P_3409
W	22.469264594	-100.824836522	2002.5	P_3410
W	22.649742719	-100.934974906	1633.0	P_3411
W	22.451995066	-100.950619137	1832.8	P_3412
W	22.124055600	-101.001911407	1901.8	P_3413
W	22.593677211	-100.934792065	1649.0	P_3414
W	22.571773692	-101.083394847	1846.0	P_3415
W	22.022298735	-101.014207865	2367.0	P_3416
W	22.524519780	-101.068729717	1843.9	P_3417
W	22.133685007	-100.962920984	1869.2	P_3418
W	22.251660066	-100.965676253	1847.4	P_3419
W	22.592529670	-100.949233568	1652.0	P_3420
W	22.275386481	-100.974296727	1847.0	P_3421
W	22.521423792	-100.999980293	1695.1	P_3422
W	22.334259541	-100.911484631	1829.8	P_3423
W	22.362593342	-100.976645990	1820.0	P_3424
W	22.602189178	-101.029071633	1710.0	P_3425
W	22.548760198	-101.051535133	1749.1	P_3426
W	22.296089686	-100.967606731	1834.0	P_3427
W	22.378804612	-100.999315672	1819.6	P_3428
W	22.026240494	-100.836019413	1848.0	P_3429
W	22.067709574	-101.093476812	2104.5	P_3430
W	22.092244468	-101.127189545	2170.1	P_3431
W	22.438640566	-100.961107051	1849.5	P_3432
W	22.383010266	-100.887312111	1836.3	P_3433
W	22.167770350	-101.010272955	1888.0	P_3434
W	22.514664852	-100.932762867	1753.4	P_3435
W	22.015511398	-100.849112818	1848.0	P_3436
W	22.065908748	-100.916170303	1941.0	P_3437
W	22.512413791	-100.962247588	1749.9	P_3438
W	22.423858071	-100.897536596	1872.9	P_3439
W	22.413265718	-100.991444802	1838.7	P_3440
W	22.019198099	-100.894762576	1892.6	P_3441
W	22.587161920	-100.964805004	1656.0	P_3442
W	22.042699329	-100.952459426	2113.5	P_3443
W	22.280726029	-100.933373358	1831.0	P_3444
W	22.163682235	-100.970663934	1860.0	P_3445
W	22.486727277	-100.986833805	1857.1	P_3446
W	22.001309993	-100.987994108	2544.2	P_3447
W	22.048948752	-100.981133625	2571.5	P_3448
W	22.415353109	-100.816872773	1844.2	P_3449
W	22.322900534	-100.962849902	1829.1	P_3450
W	22.026036125	-101.019155352	2418.8	P_3451
W	22.117483270	-101.024426245	1983.9	P_3452
W	22.392462835	-100.870547030	1916.2	P_3453
W	22.500272266	-100.932550512	1801.5	P_3454
W	22.387842105	-101.004570609	1819.7	P_3455
W	22.616166835	-100.925310629	1640.0	P_3456
W	22.041261575	-101.030190582	2259.2	P_3457
W	22.008975463	-100.969852349	2361.7	P_3458
W	22.080640152	-100.994398585	2389.3	P_3459
W	22.135921161	-101.065148794	2059.8	P_3460
W	22.283070725	-100.965074209	1838.0	P_3461
W	22.027803753	-100.812849357	1866.0	P_3462
W	22.336272137	-100.937995951	1830.0	P_3463
W	22.204415194	-100.986034327	1870.0	P_3464
W	22.330136341	-100.905132718	1839.0	P_3465
W	22.090827497	-101.042472994	2074.2	P_3466
W	22.508248155	-101.026620089	1719.8	P_3467
W	22.342751266	-100.907388368	1823.5	P_3468
W	22.088463780	-101.064363056	2089.1	P_3469
W	22.067494464	-101.008920700	2246.5	P_3470
W	22.356018515	-100.954974070	1818.4	P_3471
W	22.047005270	-100.956912603	2136.0	P_3472
W	22.251614189	-100.941400409	1839.0	P_3473
W	22.061516183	-100.996249216	2289.1	P_3474
W	22.540812045	-101.045711267	1731.0	P_3475
W	22.211035632	-101.011730278	1892.0	P_3476
W	22.098501274	-101.059090539	2116.3	P_3477
W	22.514929193	-100.997549071	1758.3	P_3478
W	22.607591977	-100.953739547	1648.2	P_3479
W	21.995030033	-100.988413963	2417.4	P_3480
W	22.581615663	-100.960306365	1657.0	P_3481
W	22.515541327	-101.129524902	2200.0	P_3482
W	22.602765926	-101.017837348	1690.0	P_3483
W	22.004583796	-101.016170993	2487.3	P_3484
W	22.524965834	-100.961000619	1747.0	P_3485
W	22.592947028	-100.928212220	1647.0	P_3486
W	22.155951258	-101.033347565	1904.4	P_3487
W	22.005928378	-100.921278971	1960.3	P_3488
W	22.471709555	-100.971229783	1792.3	P_3489
W	22.317295894	-100.949753587	1829.0	P_3490
W	22.392374586	-100.999590172	1821.8	P_3491
W	22.145656546	-101.080583750	2102.0	P_3492
W	22.456657799	-100.984899048	1831.5	P_3493
W	21.995389369	-100.942891995	2237.7	P_3494
W	22.475422888	-101.007536486	1768.8	P_3495
W	21.963774042	-100.823878673	1844.5	P_3496
W	22.037829804	-100.905947993	1920.9	P_3497
W	22.362985528	-100.949346120	1817.0	P_3498
W	22.533382323	-100.950914752	1715.7	P_3499
W	22.304127414	-100.954807981	1830.0	P_3500
W	21.958931538	-100.825750101	1842.7	P_3501
W	22.443979693	-101.020092315	1797.3	P_3502
W	22.118191473	-101.041966997	2007.8	P_3503
W	22.625193770	-100.960872191	1645.0	P_3504
W	22.303928958	-100.935677953	1830.0	P_3505
W	22.421157747	-100.868903552	1857.6	P_3506
W	22.353821311	-100.967047081	1820.0	P_3507
W	22.153835585	-100.970647359	1862.0	P_3508
W	22.463194914	-100.932907675	1904.0	P_3509
W	22.155493725	-101.053377164	1994.6	P_3510
W	22.569596394	-100.981846208	1670.0	P_3511
W	22.600716880	-100.959210961	1651.0	P_3512
W	22.049247005	-101.040666420	2372.5	P_3513
W	22.145317004	-101.046690885	1935.3	P_3514
W	22.101720983	-101.124517928	2073.4	P_3515
W	22.344024810	-100.912762736	1820.0	P_3516
W	22.481120864	-100.955257864	1779.0	P_3517
W	22.438183048	-100.971048777	1837.0	P_3518
W	22.337400483	-100.985154787	1829.0	P_3519
W	22.104524432	-100.965685720	1911.0	P_3520
W	22.018820206	-101.044233317	2392.5	P_3521
W	22.551979900	-100.976585423	1671.0	P_3522
W	22.019192892	-101.075656317	2352.5	P_3523
W	22.284964040	-100.940376370	1830.0	P_3524
W	22.390768553	-100.852230698	1848.4	P_3525
W	22.627937849	-100.898713803	1630.0	P_3526
W	22.145294453	-101.089984752	2098.4	P_3527
W	22.061481061	-101.120402429	2131.7	P_3528
W	22.473950197	-100.946024377	1819.3	P_3529
W	22.502305073	-101.098962787	1968.8	P_3530
W	22.118241151	-100.972781080	1889.8	P_3531
W	22.487952919	-101.057038543	1781.8	P_3532
W	22.384711499	-100.992409479	1820.0	P_3533
W	22.020934274	-100.849773772	1847.1	P_3534
W	22.010935621	-101.071686446	2426.3	P_3535
W	22.083227658	-100.898501804	1867.9	P_3536
W	22.132468757	-100.947308636	1857.9	P_3537
W	22.055578278	-100.885542422	1877.0	P_3538
W	22.357849281	-100.922805090	1823.0	P_3539
W	22.143804166	-101.079381102	2082.8	P_3540
W	22.081577376	-101.028907797	2296.0	P_3541
W	22.045349289	-101.082613998	2211.8	P_3542
W	22.500634284	-100.980744270	1790.5	P_3543
W	22.042399457	-100.863732118	1858.0	P_3544
W	22.439651340	-100.954005420	1870.8	P_3545
W	22.051536195	-101.035160410	2180.5	P_3546
W	22.099921543	-101.015583862	2193.4	P_3547
W	22.457002947	-100.826871688	2029.1	P_3548
W	22.466225693	-101.032645402	1797.4	P_3549
W	22.409312071	-101.009682721	1830.0	P_3550
W	22.047491267	-100.994415568	2524.6	P_3551
W	22.450717447	-100.915475209	1904.8	P_3552
W	22.330671611	-100.870006064	1830.0	P_3553
W	22.266720012	-100.942393110	1838.0	P_3554
W	22.448692368	-100.981732889	1843.2	P_3555
W	22.519675743	-101.052877566	1758.0	P_3556
W	21.989313974	-101.030047171	2595.2	P_3557
W	22.423703373	-100.881897640	1871.1	P_3558
W	22.464184368	-101.042402513	1920.1	P_3559
W	22.292308055	-100.958744579	1832.2	P_3560
W	21.997044555	-100.962239925	2232.3	P_3561
W	22.114855323	-101.084871011	1980.2	P_3562
W	22.383873382	-100.928719005	1863.0	P_3563
W	22.381373985	-100.967508423	1818.0	P_3564
W	22.215236894	-101.000117847	1880.4	P_3565
W	22.610580879	-100.963248458	1650.0	P_3566
W	22.616938568	-100.940593240	1642.7	P_3567
W	22.113754095	-101.105794729	2176.2	P_3568
W	22.119659879	-100.995101343	1900.1	P_3569
W	22.463604646	-101.008682946	1824.9	P_3570
W	22.328509933	-100.954765679	1828.0	P_3571
W	22.124493941	-101.072225571	2022.0	P_3572
W	22.526908042	-101.083342455	1845.6	P_3573
W	22.608134066	-100.954356085	1648.0	P_3574
W	22.401691967	-101.004606677	1827.2	P_3575
W	22.033869850	-100.907304768	1959.1	P_3576
W	22.011700460	-101.065114395	2503.7	P_3577
W	22.604192219	-101.032038030	1712.8	P_3578
W	22.609771654	-100.938795633	1645.0	P_3579
W	22.052202050	-100.926457484	2056.3	P_3580
W	22.348687235	-100.976596818	1823.0	P_3581
W	22.536384576	-100.958353278	1713.2	P_3582
W	22.358228674	-100.982910748	1820.0	P_3583
W	22.425047816	-100.825191511	1848.3	P_3584
W	22.067389785	-101.028899661	2303.1	P_3585
W	22.431758069	-100.958502191	1850.5	P_3586
W	22.052138777	-100.918021016	1937.1	P_3587
W	22.528269979	-101.131698698	2261.0	P_3588
W	22.501092714	-100.972330575	1762.5	P_3589
W	22.461570798	-100.804518088	2123.7	P_3590
W	22.572985295	-101.035328148	1727.2	P_3591
W	22.447752490	-100.799770327	1964.0	P_3592
W	22.437309109	-100.890029865	1857.0	P_3593
W	22.212113098	-101.018627018	1900.0	P_3594
W	22.608382737	-100.930153453	1644.0	P_3595
W	22.524321793	-101.019208184	1700.0	P_3596
W	22.457258244	-100.836790617	1892.3	P_3597
W	22.055682890	-100.953099931	2247.7	P_3598
W	22.125722368	-100.920597262	1847.0	P_3599
W	22.565821047	-101.049125998	1761.6	P_3600
